image_path,015,017,022,002,041,040,050,019,008,052,026,006,042,009,024,045,058,049,020,029,028,064,068,011,072,003,007,001,025,047,063,014,010,060,061,065,051,033,062,032,056,074,036,043,059,067,016,013,055,023,038,039,018,021,044,037,035,057,069,071,034,053,070,054,030,046,005,000,075,031,048,066,073,004,012,027
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0017.jpg,␣,44.4,20,이천이백사십칠만,42.7,␣,␣,30.7,11.4,✔,4460000,2,␣,␣,␣,36.1,✔,98.1,20,81870000,␣,✘,가볍게,␣,✔,"28,910,000","2,460,000",✔,36,✔,✔,␣,"69,230,000",5,16,✘,␣,␣,오태음,"74,270,000",✘,1323628480,8.8,34,␣,1D40E05IHV,"8,290,000",␣,✔,"24,550,000",36,10.2,16,␣,␣,␣,85.9,␣,사경회.,␣,␣,✘,배도안,"1,720,000",␣,7,␣,✔,EKM6JKT,13,✘,3Q53T1U3RV,∅,사천칠백팔십일만,35,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0018.jpg,5,␣,21,이백육십육만,11.4,95.1,이치이다.,␣,10.6,✘,"6,840,000",␣,17,21,␣,␣,✘,41.4,15,"44,340,000",12,✘,말.,31.8,✘,4260000,␣,✘,3,✘,✘,83.3,"41,250,000",␣,9,✘,23460000,3,갈담아,"5,490,000",✘,1021815028,38.8,21,␣,␣,92410000,"2,840,000",✘,␣,14,␣,␣,␣,36,"3,240,000",68.5,7,하나.,강형도,50.8,✘,좌제범,␣,␣,5,␣,✘,␣,2,✘,73S8H6G1QP,∅,사백일십팔만,1,72.9
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0019.jpg,32,54.2,19,구천백칠십오만,46.6,21.8,바늘,37.1,6.2,✔,"5,470,000",3,1,29,71.8,26.9,✔,69.4,4,"54,940,000",27,✔,반대하여,36.7,✘,"9,740,000",␣,✘,20,✘,✔,65.3,␣,11,␣,✔,68990000,30,␣,␣,✘,␣,␣,17,2011,␣,"3,630,000","6,640,000",✔,"26,230,000",␣,39.5,9,18,␣,7840000,42.7,6,예언자02,␣,1.4,✔,홍의론,"41,360,000",13.8,␣,"93,730,000",✘,␣,2,✘,AOM1U4QK7E,∅,␣,9,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0020.jpg,␣,␣,32,천이백삼십팔만,80.5,17.9,␣,␣,␣,✘,"85,550,000",␣,␣,33,16.3,58.7,✔,␣,33,"21,780,000",23,✘,얼근,84.6,✘,"9,690,000","19,980,000",✘,26,✔,✔,29.0,"4,590,000",12,␣,✘,"34,880,000",25,␣,"19,440,000",✘,9057581585,45.7,␣,␣,VAJ7RJJ8UC,"49,430,000","6,870,000",✔,␣,␣,50.9,␣,16,␣,"18,950,000",79.0,5,동작도,은은화,␣,✘,사희옥,74350000,3.9,␣,␣,✘,ESZOAGW,␣,✘,EX7TZVBDSK,∅,␣,5,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0021.jpg,2,63.6,7,천삼백사십육만,81.0,␣,␣,␣,68.4,✘,"4,240,000",4,1,␣,44.1,71.2,✘,␣,10,"36,120,000",26,✘,없이,57.8,✔,"7,440,000",␣,✘,1,✘,✔,␣,8450000,7,␣,✘,"4,750,000",␣,␣,␣,✔,1737884438,␣,36,␣,MZ6TLX6O8B,␣,38570000,✔,3630000,␣,17.0,␣,6,␣,␣,31.2,8,군함의,선군,␣,✔,이태성,"79,390,000",6.2,␣,"42,810,000",✔,␣,36,✘,DTEHG9PFD8,∅,사백팔십칠만,17,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0022.jpg,2,␣,22,칠백구십오만,␣,35.5,큰일이나 어려운,␣,9.0,✔,␣,7,15,6,84.2,13.2,✘,86.7,10,"1,710,000",1,✘,␣,␣,✔,3520000,"8,530,000",✘,18,✘,✘,91.6,"58,430,000",10,17,✔,␣,15,태신유,56210000,✘,9228621539,77.9,33,␣,D1R87SC5O5,"42,870,000","72,910,000",✘,"4,480,000",␣,52.7,11,10,␣,"73,740,000",␣,␣,사정거리가,␣,1.3,✘,␣,"3,290,000",␣,12,␣,✔,E95KI4T,25,✔,HMI2WAX5WQ,∅,칠천삼백구십육만,20,89.5
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0023.jpg,␣,86.1,␣,육천오백팔십구만,77.4,51.2,두려워서 떪.,␣,␣,✔,␣,␣,21,6,␣,␣,✘,86.0,␣,"86,330,000",␣,✘,␣,31.4,✘,"41,480,000",␣,✘,29,✘,✔,86.7,"34,440,000",5,5,✘,93250000,16,␣,"72,140,000",✘,9110265676,20.1,35,␣,␣,␣,␣,✘,"54,430,000",9,␣,14,␣,␣,␣,64.6,␣,␣,␣,22.2,✔,두로원,"22,860,000",64.4,␣,␣,✘,EBYG9VZ,␣,✘,␣,∅,팔백오십삼만,10,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0024.jpg,2,68.2,1,팔백칠십칠만,␣,12.7,␣,58.1,␣,✘,␣,2,11,␣,5.8,49.9,✘,␣,16,"58,270,000",35,✔,␣,70.8,✘,"34,820,000","2,110,000",✘,␣,✔,✘,␣,"2,670,000",␣,␣,✘,␣,27,육제레미,3190000,✘,1055706056,␣,36,2021,LKJM9T8B92,␣,"6,630,000",✔,"29,260,000",17,93.4,36,␣,␣,"5,660,000",60.1,4,특징만으로써,␣,52.6,✔,양종혁,"9,520,000",93.1,18,33480000,✔,E00QSOD,24,✘,␣,∅,삼천육백육십구만,19,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0025.jpg,␣,9.5,26,구천칠백구십삼만,0.5,23.7,␣,2.5,57.1,✘,"99,460,000",7,␣,␣,6.3,93.5,✘,32.8,28,"36,350,000",␣,✘,성주,84.5,✔,␣,"33,680,000",✔,5,✘,✔,62.8,␣,3,12,✔,"4,930,000",21,␣,"2,610,000",✔,9406027797,␣,26,2026,4TAJPVW3H1,"65,940,000",4360000,✘,"26,170,000",27,93.9,34,19,16,␣,28.3,6,미국의,최매리,␣,✔,오대욱,"9,770,000",␣,36,"7,370,000",✘,ERLTDQK,31,✘,FC6AJEWWCF,∅,␣,14,25.2
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0026.jpg,8,␣,15,일천칠백오십구만,15.3,95.8,주다. 보상하여,3.1,␣,✘,84430000,1,␣,13,␣,22.3,✘,29.9,4,"66,280,000",3,✔,␣,␣,✘,␣,␣,✘,␣,✔,✔,␣,␣,3,15,✘,67690000,␣,신유인,52550000,✔,9946475269,32.2,␣,2010,K5FC6FNFMF,"5,560,000","48,120,000",✘,"23,430,000",␣,5.0,␣,18,15,"69,550,000",19.4,5,␣,사공기혁,57.6,✘,민규미,"1,310,000",30.3,␣,"72,320,000",✘,␣,2,✘,VBBHD9J3EJ,∅,␣,␣,31.1
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0027.jpg,␣,0.2,3,오백삼십오만,66.9,65.1,고려,91.6,␣,✘,"65,430,000",␣,10,␣,␣,36.1,✘,␣,36,"38,770,000",27,✘,잡아,93.1,✔,"63,450,000",3580000,✘,␣,✘,✔,␣,"12,720,000",6,1,✘,␣,15,인은신,"86,440,000",✘,9674846073,99.0,5,2010,0R7O95NGLS,"14,960,000",8960000,✘,␣,28,85.5,26,␣,1,"49,760,000",10.3,9,그,송기세,␣,✔,곽애민,"4,220,000",63.0,8,"3,420,000",✘,EZI26VW,7,✘,4AM91IQ4B6,∅,오백팔십칠만,26,2.3
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0028.jpg,31,31.3,21,␣,␣,53.0,␣,87.0,␣,✘,"87,220,000",1,13,␣,␣,50.2,✔,87.8,36,␣,␣,✘,␣,44.7,✘,17970000,␣,✘,23,✔,✔,␣,␣,2,␣,✘,"45,640,000",13,␣,␣,✘,␣,74.7,␣,2035,␣,␣,␣,✘,"1,180,000",11,24.8,2,10,34,"42,380,000",61.4,8,밭농사를,␣,73.1,✔,공우철,"71,550,000",20.9,20,␣,✔,E89OWOU,2,✘,␣,∅,팔백이십삼만,␣,71.7
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0029.jpg,34,57.2,19,삼백삼십삼만,7.1,␣,"때에, 글을",73.8,81.0,✘,␣,5,␣,22,99.7,␣,✔,␣,25,"9,480,000",␣,✘,␣,17.5,✔,␣,"83,630,000",✔,28,✘,✘,69.3,␣,7,23,✔,"99,450,000",33,␣,"14,670,000",✘,␣,60.1,17,2002,Y8EZT36K0N,"45,690,000","32,170,000",✘,"1,730,000",29,␣,33,␣,16,␣,96.8,8,어근.,배정철,83.6,✘,좌라이,"78,440,000",␣,7,"31,570,000",✔,EJYLCAL,28,✔,R5DH7621JM,∅,␣,␣,5.9
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0030.jpg,9,␣,30,␣,␣,58.2,직접,38.1,10.5,✘,␣,␣,9,11,6.3,25.9,✔,␣,28,"36,630,000",13,✘,거울.,12.3,✔,␣,"85,820,000",✔,7,✔,✔,61.3,"8,980,000",␣,␣,✘,"31,480,000",19,좌데니엘,"8,190,000",✘,9649806527,61.1,32,␣,940HMYWKPD,␣,␣,✔,"3,260,000",18,␣,30,␣,18,"4,420,000",␣,2,만들거나,기호선,␣,✘,제진은,"66,650,000",76.6,␣,"53,650,000",✘,EXTGNEH,23,✔,GMDV2RWEGJ,∅,오천사백이십이만,34,53.1
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0031.jpg,22,92.3,7,␣,14.1,44.5,주.,␣,␣,✘,␣,6,␣,␣,2.0,␣,✘,␣,32,␣,27,✘,␣,65.7,✘,9770000,"41,560,000",✘,27,✘,✘,38.2,"82,620,000",␣,␣,✘,"29,280,000",19,구규만,7190000,✘,9189245832,39.2,␣,2039,L5AVX8A4UC,"28,530,000","35,580,000",✘,"85,240,000",2,␣,1,19,␣,"63,670,000",93.7,␣,␣,␣,56.4,✘,한유식,"3,690,000",48.2,␣,"6,350,000",✘,␣,4,✘,3FOQPS9HWC,∅,삼천사백구십사만,11,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/D0032.jpg,␣,10.8,15,␣,␣,␣,␣,57.0,19.0,✘,"6,910,000",1,9,11,54.3,␣,✔,13.7,17,"79,250,000",␣,✘,␣,80.0,✘,␣,␣,✘,8,✘,✔,53.0,"8,550,000",␣,10,✘,"88,760,000",24,반신민,␣,✘,9588614182,24.2,26,2018,RFE0UL51ST,␣,23960000,✔,␣,␣,3.7,30,␣,5,"6,930,000",48.7,␣,한,팽채규,87.7,✘,␣,16260000,␣,16,"56,480,000",✘,ESRA1AZ,32,✔,YZJODWI18J,∅,구천팔백육십오만,26,97.6
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0000.jpg,4,90.6,␣,␣,83.0,72.2,␣,73.1,␣,✘,"46,820,000",5,1,␣,␣,26.8,✘,67.8,16,1940000,22,✘,만만디,␣,✘,33630000,␣,✘,32,✔,✔,52.7,"15,910,000",6,1,✘,"6,320,000",12,차천화,"6,810,000",✘,␣,␣,19,␣,␣,9540000,␣,✔,␣,33,␣,14,26,24,"96,850,000",61.4,␣,",",␣,␣,✘,방환희,"44,570,000",␣,␣,"4,780,000",✘,SI9J522,␣,✔,9SNP8MGOK4,∅,삼천일백팔십사만,␣,89.3
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0001.jpg,13,89.4,2,␣,22.8,40.4,␣,␣,98.5,✘,"78,850,000",␣,7,35,2.2,87.0,✔,␣,18,2570000,22,✘,␣,␣,✘,"3,590,000",␣,✔,12,✔,✘,65.5,15410000,5,11,✔,␣,␣,문종범,␣,✘,1146783151,19.1,11,␣,1LH0QX71TK,"2,670,000",␣,✘,54390000,26,␣,␣,10,␣,"12,560,000",29.8,2,␣,남궁효예,␣,✔,가병준,"72,720,000",␣,1,"88,450,000",✘,SUEV85V,33,✘,SZE3BIPVID,∅,␣,␣,90.2
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0002.jpg,␣,56.7,␣,␣,33.8,␣,쇠사슬이,24.4,␣,✘,"7,420,000",3,␣,␣,60.1,56.0,✘,84.8,6,86380000,␣,✘,이중01,96.8,✔,"9,290,000","73,720,000",✔,13,✘,✘,76.6,␣,9,19,✘,␣,␣,류회율,"9,870,000",✘,␣,36.4,28,2034,ENGDJFIGQV,"67,750,000","15,240,000",✘,"61,730,000",21,69.8,␣,29,25,␣,␣,␣,␣,모의론,40.0,✔,␣,␣,80.4,19,"9,550,000",✔,SCQQS0L,1,✔,ICJOVMCQ8Q,∅,육천오백칠십삼만,28,43.4
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0003.jpg,23,59.8,11,␣,32.8,26.7,움푹한 구덩이,85.3,51.8,✘,␣,0,27,22,60.5,76.1,✘,␣,7,"86,220,000",5,✘,␣,0.6,✔,␣,"3,820,000",✘,14,✘,✔,␣,␣,5,23,✔,"36,170,000",␣,␣,"68,570,000",✘,1700444692,76.0,12,␣,␣,"59,110,000",␣,✘,"27,410,000",8,25.2,29,␣,32,"3,370,000",46.6,0,␣,␣,48.8,✔,␣,"18,150,000",73.9,␣,"29,510,000",✔,SD657B2,35,✘,ERB4NQ9WDB,∅,이천삼백육십칠만,31,68.9
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0004.jpg,21,27.9,22,␣,94.2,10.8,일으킬 소지가,␣,␣,✔,82850000,5,1,23,␣,23.4,✘,50.4,␣,␣,14,✔,심하게,33.6,✘,"88,290,000","97,820,000",✘,16,✔,✔,␣,"66,950,000",␣,␣,✔,␣,␣,␣,3180000,✘,9434001968,␣,34,2012,␣,"7,560,000",␣,✔,␣,25,76.4,4,␣,10,"48,770,000",91.9,7,␣,곽동구,␣,✔,구해리엇,"82,330,000",48.8,28,␣,✔,SNZ0GX6,4,✘,1PWIAKOKDA,∅,육백사십팔만,2,41.7
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0005.jpg,19,␣,3,오천사백사십삼만,66.6,3.7,수,50.7,␣,✔,"27,170,000",0,33,32,55.7,␣,✘,␣,13,"11,210,000",␣,✘,남편의,82.2,✘,"2,290,000","8,430,000",✘,20,✘,✔,95.9,3290000,1,31,✔,3710000,13,␣,"27,970,000",✔,1697349160,31.8,36,2019,␣,␣,"92,810,000",✘,1860000,14,␣,30,17,15,␣,␣,␣,␣,좌자한,21.2,✘,형회원,␣,␣,12,␣,✘,␣,␣,✘,70L17VKOXW,∅,␣,24,86.6
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0006.jpg,18,34.4,26,삼천백팔십오만,46.1,10.5,(예스러운 표현으로,26.8,57.1,✘,␣,0,20,9,40.1,46.4,✔,␣,11,1890000,9,✘,␣,34.9,✘,71590000,"3,420,000",✘,24,✘,✘,98.9,␣,␣,26,✘,"88,590,000",4,우제이린,"2,290,000",✘,␣,96.3,7,␣,GDWIINVTJ6,"85,850,000",␣,✘,"8,980,000",5,18.0,2,28,20,69530000,86.1,0,판정한다.,␣,␣,✔,조인원,38930000,␣,␣,"52,380,000",✘,␣,18,✔,F2RYYQ9Y2O,∅,␣,␣,76.8
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0007.jpg,21,␣,9,이천오백사십육만,␣,␣,␣,91.0,␣,✘,"1,460,000",5,6,␣,26.3,83.7,✘,5.8,14,79390000,12,✘,욕스레,0.5,✘,"18,940,000",␣,✘,28,✔,✔,96.8,␣,␣,␣,✘,␣,3,동하름,"7,550,000",✘,1673054198,65.0,18,␣,␣,"9,460,000","43,170,000",✘,␣,21,25.3,15,27,4,"6,150,000",5.3,0,너그러운,강마리안,␣,✘,배근서,␣,␣,36,"22,610,000",✘,SWCGSDQ,␣,✔,IFDPK7VIL5,∅,사백팔십일만,25,26.3
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0008.jpg,32,87.9,1,칠백사십사만,95.5,13.8,␣,␣,65.5,✘,"56,960,000",5,6,31,␣,␣,✘,31.1,15,97970000,18,✘,추는,73.8,✘,4890000,␣,✘,␣,✘,✔,52.3,9980000,8,10,✔,4830000,13,␣,42370000,✘,9253844475,57.3,15,2011,␣,88110000,"19,610,000",✔,9250000,13,␣,7,3,␣,9130000,65.9,8,집중되어,␣,␣,✘,구보교,"28,260,000",␣,36,37740000,✘,SQ78XD0,21,✔,HWX0OKHCUH,∅,칠천팔백사십이만,␣,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/E0009.jpg,␣,␣,35,일백칠십이만,␣,96.5,대규모의 국제,19.5,74.3,✘,"75,310,000",␣,4,33,␣,35.6,✘,92.9,29,"57,530,000",28,✘,얼굴은,92.7,✔,4870000,46540000,✘,␣,✔,✘,41.0,"12,930,000",9,␣,✘,"62,620,000",2,견종윤,"3,820,000",✘,␣,39.4,␣,␣,␣,␣,␣,✘,␣,18,90.5,6,6,23,"5,550,000",5.8,3,␣,배에블린,91.1,✘,서문은솜,57320000,44.5,27,␣,✘,SE0IJLS,␣,✔,I44TUBRTIG,∅,삼천사백구십칠만,11,␣
/mnt/AI_NAS/Data/현대캐피탈/data/images/071/F0000.jpg,24,98.9,␣,구백일십삼만,19.2,87.6,띤,␣,23.2,✔,"24,250,000",0,31,12,␣,21.2,✘,39.5,18,"7,240,000",31,✘,␣,78.1,✘,"21,480,000",49830000,✘,3,27.4,✔,92.3,"1,410,000",5,␣,✔,"98,210,000",8,두임교,␣,✔,9098840432,39.8,␣,2009,07HUOKHQMX,␣,"6,560,000",✔,"9,150,000",␣,89.1,␣,5,14,␣,␣,2,이름으로,␣,71.6,✘,우지황,39390000,56.0,30,"2,850,000",✘,␣,1,93.6,BTZZR00PGU,∅,칠천이백삼십일만,24,62.4
